127.0.0.1|1523166370
127.0.0.1|1523166479
127.0.0.1|1523166483
127.0.0.1|1523166608
127.0.0.1|1523166690
127.0.0.1|1523166742
127.0.0.1|1523166951
127.0.0.1|1523166955
127.0.0.1|1523166960
127.0.0.1|1523166963
127.0.0.1|1523166967
127.0.0.1|1523167076
127.0.0.1|1523168460
127.0.0.1|1523168624
127.0.0.1|1523168977
127.0.0.1|1523169188
127.0.0.1|1523169247
127.0.0.1|1523169295
127.0.0.1|1523169312
127.0.0.1|1523169660
127.0.0.1|1523169663
127.0.0.1|1523170021
127.0.0.1|1523170438
127.0.0.1|1523170687
127.0.0.1|1523171101
127.0.0.1|1523171233
127.0.0.1|1523171239
127.0.0.1|1523171424
127.0.0.1|1523171776
127.0.0.1|1523171778
127.0.0.1|1523171903
127.0.0.1|1523172223
127.0.0.1|1523172517
127.0.0.1|1523172562
127.0.0.1|1523172790
127.0.0.1|1523173182
127.0.0.1|1523174182
127.0.0.1|1523174230
127.0.0.1|1523174306
127.0.0.1|1523175069
127.0.0.1|1523175124
127.0.0.1|1523175153
127.0.0.1|1523175237
127.0.0.1|1523175403
127.0.0.1|1523175468
127.0.0.1|1523175472
127.0.0.1|1523175510
127.0.0.1|1523175513
127.0.0.1|1523175630
127.0.0.1|1523175641
127.0.0.1|1523237787
127.0.0.1|1523254048
127.0.0.1|1523254050
127.0.0.1|1523254688
127.0.0.1|1523254691
127.0.0.1|1523254710
127.0.0.1|1523254711
127.0.0.1|1523254720
127.0.0.1|1523254790
127.0.0.1|1523254814
127.0.0.1|1523254826
127.0.0.1|1523255037
127.0.0.1|1523256695
127.0.0.1|1523256698
127.0.0.1|1523256699
127.0.0.1|1523256700
127.0.0.1|1523256700
127.0.0.1|1523256709
127.0.0.1|1523256771
127.0.0.1|1523256788
127.0.0.1|1523256931
127.0.0.1|1523257016
127.0.0.1|1523257018
127.0.0.1|1523257049
127.0.0.1|1523257080
127.0.0.1|1523257113
127.0.0.1|1523257135
127.0.0.1|1523257138
127.0.0.1|1523257210
127.0.0.1|1523257431
127.0.0.1|1523257471
127.0.0.1|1523257473
127.0.0.1|1523257474
127.0.0.1|1523257479
127.0.0.1|1523257501
127.0.0.1|1523257525
127.0.0.1|1523257535
127.0.0.1|1523257594
127.0.0.1|1523257965
127.0.0.1|1523257969
127.0.0.1|1523257973
127.0.0.1|1523257977
127.0.0.1|1523258022
127.0.0.1|1523258048
127.0.0.1|1523258055
127.0.0.1|1523258092
127.0.0.1|1523258099
127.0.0.1|1523258164
127.0.0.1|1523258867
127.0.0.1|1523265805
127.0.0.1|1523265914
127.0.0.1|1523265917
127.0.0.1|1523266365
127.0.0.1|1523266403
127.0.0.1|1523266583
127.0.0.1|1523267121
127.0.0.1|1523267193
127.0.0.1|1523267367
127.0.0.1|1523267401
127.0.0.1|1523267878
127.0.0.1|1523267891
127.0.0.1|1523267904
127.0.0.1|1523267973
127.0.0.1|1523324429
127.0.0.1|1523328091
127.0.0.1|1523328105
127.0.0.1|1523328140
127.0.0.1|1523328159
127.0.0.1|1523328348
127.0.0.1|1523328374
127.0.0.1|1523328418
127.0.0.1|1523328423
127.0.0.1|1523328464
127.0.0.1|1523328473
127.0.0.1|1523328540
127.0.0.1|1523328542
127.0.0.1|1523328544
127.0.0.1|1523328547
127.0.0.1|1523328556
127.0.0.1|1523328558
127.0.0.1|1523328561
127.0.0.1|1523328578
127.0.0.1|1523328835
127.0.0.1|1523328882
127.0.0.1|1523328887
127.0.0.1|1523328904
127.0.0.1|1523328946
127.0.0.1|1523329011
127.0.0.1|1523329199
127.0.0.1|1523329268
127.0.0.1|1523329274
127.0.0.1|1523329284
127.0.0.1|1523329299
127.0.0.1|1523329323
127.0.0.1|1523329412
127.0.0.1|1523329422
127.0.0.1|1523329452
127.0.0.1|1523329478
127.0.0.1|1523329499
127.0.0.1|1523329504
127.0.0.1|1523329925
127.0.0.1|1523329931
127.0.0.1|1523329970
127.0.0.1|1523329988
127.0.0.1|1523330000
127.0.0.1|1523330026
127.0.0.1|1523330038
127.0.0.1|1523330050
127.0.0.1|1523330103
127.0.0.1|1523330151
127.0.0.1|1523330158
127.0.0.1|1523330160
127.0.0.1|1523330162
127.0.0.1|1523330181
127.0.0.1|1523330216
127.0.0.1|1523330228
127.0.0.1|1523330320
127.0.0.1|1523330343
127.0.0.1|1523330353
127.0.0.1|1523330366
127.0.0.1|1523330374
127.0.0.1|1523330387
127.0.0.1|1523330444
127.0.0.1|1523330468
127.0.0.1|1523330562
127.0.0.1|1523330772
127.0.0.1|1523330775
127.0.0.1|1523330825
127.0.0.1|1523330973
127.0.0.1|1523331122
127.0.0.1|1523331125
127.0.0.1|1523331279
127.0.0.1|1523331297
127.0.0.1|1523331318
127.0.0.1|1523331339
127.0.0.1|1523331347
127.0.0.1|1523331357
127.0.0.1|1523331383
127.0.0.1|1523332311
127.0.0.1|1523332470
127.0.0.1|1523332473
127.0.0.1|1523332484
127.0.0.1|1523332512
